src_ip,dst_ip,protocol,src_port,dst_port,packet_count,flow_duration,timestamp,packet_length_mean,packet_length_std,packet_length_min,packet_length_max,payload_length_mean,payload_length_total,ttl_mean,tcp_flags_sum,tcp_window_size_mean,tcp_window_size_std
10.0.0.2,10.128.0.2,6,37514,80,12,0.0641169548034668,2018-08-02 11:31:07.504033,364.5,637.9341005673444,66,2051,297.1666666666667,3566,59.833333333333336,198,4984.416666666667,10597.619877896586
10.0.0.2,10.128.0.2,6,37515,80,12,0.06284093856811523,2018-08-02 11:31:07.506170,364.8333333333333,637.8694789862752,66,2051,297.5,3570,59.833333333333336,198,4984.416666666667,10597.619877896586
10.0.0.2,10.128.0.2,6,37516,80,12,0.06327319145202637,2018-08-02 11:31:07.507341,366.9166666666667,775.5163288989401,66,2882,299.5833333333333,3595,59.833333333333336,198,4989.5,10595.35799694061
10.0.0.2,10.128.0.2,6,37517,80,12,0.06442904472351074,2018-08-02 11:31:07.507931,367.25,637.4581195393677,66,2051,299.9166666666667,3599,59.416666666666664,198,4984.416666666667,10597.619877896586
10.0.0.2,10.128.0.2,6,37518,80,12,0.0634148120880127,2018-08-02 11:31:08.165821,371.0833333333333,637.0119646094221,66,2051,303.75,3645,59.416666666666664,198,4984.416666666667,10597.619877896586
10.0.0.2,10.128.0.2,6,37519,80,12,0.06398296356201172,2018-08-02 11:31:08.546442,365.25,637.7913876548246,66,2051,297.9166666666667,3575,59.416666666666664,198,4984.416666666667,10597.619877896586
10.0.0.2,10.128.0.2,6,37520,80,12,0.06439685821533203,2018-08-02 11:31:08.546508,365.25,637.7913876548246,66,2051,297.9166666666667,3575,59.833333333333336,198,4984.416666666667,10597.619877896586
10.0.0.2,10.128.0.2,6,37521,80,12,0.06418895721435547,2018-08-02 11:31:08.548078,368.9166666666667,637.2330105402749,66,2051,301.5833333333333,3619,59.833333333333336,198,4984.416666666667,10597.619877896586
10.0.0.2,10.128.0.2,6,37522,80,12,0.06419587135314941,2018-08-02 11:31:08.548226,364.5,637.9341005673444,66,2051,297.1666666666667,3566,59.416666666666664,198,4984.416666666667,10597.619877896586
10.0.0.2,10.128.0.2,6,37523,80,12,0.06540393829345703,2018-08-02 11:31:08.549372,370.1666666666667,637.0956015823335,66,2051,302.8333333333333,3634,59.416666666666664,198,4984.416666666667,10597.619877896586
10.0.0.2,10.128.0.2,6,37524,80,10,0.06462216377258301,2018-08-02 11:31:08.549882,424.2,1012.888621715142,66,3459,356.6,3566,59.6,166,5933.4,11374.007044133567
10.0.0.2,10.128.0.2,6,37525,80,12,0.06403994560241699,2018-08-02 11:31:08.550894,364.8333333333333,637.8694789862752,66,2051,297.5,3570,59.833333333333336,198,4984.416666666667,10597.619877896586
10.0.0.2,10.128.0.2,6,37526,80,10,0.06438684463500977,2018-08-02 11:31:08.552601,427.1,1012.3956193109492,66,3459,359.5,3595,59.6,166,5933.4,11374.007044133567
10.0.0.2,10.128.0.2,6,37527,80,12,0.06445097923278809,2018-08-02 11:31:08.554083,368.9166666666667,637.2330105402749,66,2051,301.5833333333333,3619,59.416666666666664,198,4984.416666666667,10597.619877896586
10.0.0.2,10.128.0.2,6,37528,80,10,0.06393599510192871,2018-08-02 11:31:09.211340,432.1,1011.7207569285116,66,3459,364.5,3645,59.6,166,5933.4,11374.007044133567
10.0.0.2,10.128.0.2,6,37529,80,12,0.06351590156555176,2018-08-02 11:31:09.592376,365.25,637.7913876548246,66,2051,297.9166666666667,3575,59.416666666666664,198,4984.416666666667,10597.619877896586
10.0.0.2,10.128.0.2,6,37530,80,12,0.06669902801513672,2018-08-02 11:31:09.592486,366.9166666666667,775.5163288989401,66,2882,299.5833333333333,3595,59.416666666666664,198,4989.5,10595.35799694061
10.0.0.2,10.128.0.2,6,37531,80,12,0.06429386138916016,2018-08-02 11:31:09.593866,370.5833333333333,637.05578750129,66,2051,303.25,3639,59.416666666666664,198,4984.416666666667,10597.619877896586
10.0.0.2,10.128.0.2,6,37532,80,12,0.06350302696228027,2018-08-02 11:31:09.593934,362.8333333333333,638.2858337418712,66,2051,295.5,3546,59.833333333333336,198,4984.416666666667,10597.619877896586
10.0.0.2,10.128.0.2,6,37533,80,10,0.06587815284729004,2018-08-02 11:31:09.595950,431.0,1011.8501865394896,66,3459,363.4,3634,60.0,166,5933.4,11374.007044133567
10.0.0.2,10.128.0.2,6,37534,80,10,0.06441497802734375,2018-08-02 11:31:09.595973,422.6,1013.1924989852621,66,3459,355.0,3550,59.6,166,5933.4,11374.007044133567
10.0.0.2,10.128.0.2,6,37535,80,10,0.06402802467346191,2018-08-02 11:31:09.597198,422.2,1013.272006916208,66,3459,354.6,3546,59.6,166,5933.4,11374.007044133567
10.0.0.2,10.128.0.2,6,37536,80,12,0.06474804878234863,2018-08-02 11:31:09.598656,366.9166666666667,637.5088833803721,66,2051,299.5833333333333,3595,59.416666666666664,198,4984.416666666667,10597.619877896586
10.0.0.2,10.128.0.2,6,37537,80,10,0.06365799903869629,2018-08-02 11:31:09.600116,429.5,1012.0439960792219,66,3459,361.9,3619,59.6,166,5933.4,11374.007044133567
10.0.0.2,10.128.0.2,6,37538,80,12,0.06347489356994629,2018-08-02 11:31:10.257168,371.0833333333333,637.0119646094221,66,2051,303.75,3645,59.833333333333336,198,4984.416666666667,10597.619877896586
10.0.0.2,10.128.0.2,6,37539,80,12,0.06536197662353516,2018-08-02 11:31:10.637763,366.9166666666667,637.5088833803721,66,2051,299.5833333333333,3595,59.416666666666664,198,4984.416666666667,10597.619877896586
10.0.0.2,10.128.0.2,6,37540,80,10,0.0640408992767334,2018-08-02 11:31:10.639403,422.2,1013.272006916208,66,3459,354.6,3546,60.0,166,5933.4,11374.007044133567
10.0.0.2,10.128.0.2,6,37541,80,10,0.0635678768157959,2018-08-02 11:31:10.639671,431.5,1011.7900226825723,66,3459,363.9,3639,60.0,166,5933.4,11374.007044133567
10.0.0.2,10.128.0.2,6,37542,80,12,0.06409597396850586,2018-08-02 11:31:10.640633,366.9166666666667,637.5088833803721,66,2051,299.5833333333333,3595,59.416666666666664,198,4984.416666666667,10597.619877896586
10.0.0.2,10.128.0.2,6,37543,80,10,0.06242799758911133,2018-08-02 11:31:10.641871,424.6,1012.8161926035742,66,3459,357.0,3570,60.0,166,5933.4,11374.007044133567
10.0.0.2,10.128.0.2,6,37544,80,12,0.06333088874816895,2018-08-02 11:31:10.642657,364.5,637.9341005673444,66,2051,297.1666666666667,3566,59.416666666666664,198,4984.416666666667,10597.619877896586
10.0.0.2,10.128.0.2,6,37545,80,12,0.06292891502380371,2018-08-02 11:31:10.643779,368.5,637.2848002790171,66,2051,301.1666666666667,3614,59.833333333333336,198,4984.416666666667,10597.619877896586
10.0.0.2,10.128.0.2,6,37546,80,10,0.06378412246704102,2018-08-02 11:31:10.644132,425.1,1012.7276484820587,66,3459,357.5,3575,59.6,166,5933.4,11374.007044133567
10.0.0.2,10.128.0.2,6,37547,80,10,0.06351613998413086,2018-08-02 11:31:10.645187,429.5,1012.0439960792219,66,3459,361.9,3619,59.6,166,5933.4,11374.007044133567
10.0.0.2,10.128.0.2,6,37548,80,12,0.06361699104309082,2018-08-02 11:31:11.302804,371.0833333333333,775.1078912355077,66,2882,303.75,3645,59.416666666666664,198,4989.5,10595.35799694061
10.0.0.2,10.128.0.2,6,37550,80,10,0.06410503387451172,2018-08-02 11:31:11.684225,427.1,1012.3956193109492,66,3459,359.5,3595,59.6,166,5933.4,11374.007044133567
10.0.0.2,10.128.0.2,6,37551,80,12,0.06396698951721191,2018-08-02 11:31:11.684261,362.8333333333333,776.1551427102416,66,2882,295.5,3546,59.833333333333336,198,4989.5,10595.35799694061
10.0.0.2,10.128.0.2,6,37552,80,12,0.06402397155761719,2018-08-02 11:31:11.685399,370.5833333333333,637.05578750129,66,2051,303.25,3639,59.833333333333336,198,4984.416666666667,10597.619877896586
10.0.0.2,10.128.0.2,6,37553,80,12,0.06468915939331055,2018-08-02 11:31:11.686154,363.1666666666667,638.2116724793499,66,2051,295.8333333333333,3550,59.833333333333336,198,4984.416666666667,10597.619877896586
10.0.0.2,10.128.0.2,6,37554,80,14,0.06438302993774414,2018-08-02 11:31:11.686480,322.5,493.5308283901104,66,1474,255.35714285714286,3575,59.285714285714285,230,4310.928571428572,9949.220877351478
10.0.0.2,10.128.0.2,6,37555,80,12,0.06408905982971191,2018-08-02 11:31:11.687723,364.5,775.8659141028601,66,2882,297.1666666666667,3566,59.833333333333336,198,4989.5,10595.35799694061
10.0.0.2,10.128.0.2,6,37556,80,12,0.0651559829711914,2018-08-02 11:31:11.687776,368.5,637.2848002790171,66,2051,301.1666666666667,3614,59.833333333333336,198,4984.416666666667,10597.619877896586
10.0.0.2,10.128.0.2,6,37557,80,12,0.06390500068664551,2018-08-02 11:31:11.689531,365.25,637.7913876548246,66,2051,297.9166666666667,3575,59.833333333333336,198,4984.416666666667,10597.619877896586
10.0.0.2,10.128.0.2,6,37558,80,12,0.06458210945129395,2018-08-02 11:31:11.689575,368.9166666666667,637.2330105402749,66,2051,301.5833333333333,3619,59.833333333333336,198,4984.416666666667,10597.619877896586
10.0.0.2,10.128.0.2,6,37559,80,10,0.06405997276306152,2018-08-02 11:31:12.348368,432.1,1011.7207569285116,66,3459,364.5,3645,60.0,166,5933.4,11374.007044133567
10.0.0.2,10.128.0.2,6,37561,80,12,0.06427288055419922,2018-08-02 11:31:12.730246,364.5,637.9341005673444,66,2051,297.1666666666667,3566,59.416666666666664,198,4984.416666666667,10597.619877896586
10.0.0.2,10.128.0.2,6,37562,80,12,0.06343388557434082,2018-08-02 11:31:12.730581,366.9166666666667,637.5088833803721,66,2051,299.5833333333333,3595,59.833333333333336,198,4984.416666666667,10597.619877896586
10.0.0.2,10.128.0.2,6,37563,80,10,0.06330490112304688,2018-08-02 11:31:12.731898,427.1,1012.3956193109492,66,3459,359.5,3595,60.0,166,5933.4,11374.007044133567
10.0.0.2,10.128.0.2,6,37564,80,12,0.06487917900085449,2018-08-02 11:31:12.732102,368.9166666666667,637.2330105402749,66,2051,301.5833333333333,3619,59.833333333333336,198,4984.416666666667,10597.619877896586
10.0.0.2,10.128.0.2,6,37565,80,10,0.06566715240478516,2018-08-02 11:31:12.733131,422.6,1013.1924989852621,66,3459,355.0,3550,60.0,166,5933.4,11374.007044133567
10.0.0.2,10.128.0.2,6,37566,80,12,0.06371808052062988,2018-08-02 11:31:12.733480,364.5,637.9341005673444,66,2051,297.1666666666667,3566,59.416666666666664,198,4984.416666666667,10597.619877896586
10.0.0.2,10.128.0.2,6,37567,80,14,0.06231188774108887,2018-08-02 11:31:12.734230,326.7142857142857,493.1284139583331,66,1474,259.57142857142856,3634,59.285714285714285,230,4310.928571428572,9949.220877351478
10.0.0.2,10.128.0.2,6,37568,80,12,0.06545901298522949,2018-08-02 11:31:12.735153,366.9166666666667,637.5088833803721,66,2051,299.5833333333333,3595,59.416666666666664,198,4984.416666666667,10597.619877896586
10.0.0.2,10.128.0.2,6,37569,80,12,0.06652116775512695,2018-08-02 11:31:12.735715,368.9166666666667,637.2330105402749,66,2051,301.5833333333333,3619,59.416666666666664,198,4984.416666666667,10597.619877896586
10.0.0.2,10.128.0.2,6,37571,80,14,0.06419086456298828,2018-08-02 11:31:13.394514,327.5,493.1051394696962,66,1474,260.35714285714283,3645,59.285714285714285,230,4310.928571428572,9949.220877351478
10.0.0.2,10.128.0.2,6,37572,80,12,0.11572909355163574,2018-08-02 11:31:13.775877,366.9166666666667,637.5088833803721,66,2051,299.5833333333333,3595,59.416666666666664,198,4984.416666666667,10597.619877896586
10.0.0.2,10.128.0.2,6,37573,80,10,0.11249709129333496,2018-08-02 11:31:13.776157,422.2,1013.272006916208,66,3459,354.6,3546,60.0,166,5933.4,11374.007044133567
10.0.0.2,10.128.0.2,6,37574,80,12,0.11037588119506836,2018-08-02 11:31:13.777049,366.9166666666667,637.5088833803721,66,2051,299.5833333333333,3595,59.416666666666664,198,4984.416666666667,10597.619877896586
10.0.0.2,10.128.0.2,6,37575,80,12,0.11175704002380371,2018-08-02 11:31:13.778301,368.9166666666667,775.2895650801848,66,2882,301.5833333333333,3619,59.416666666666664,198,4989.5,10595.35799694061
10.0.0.2,10.128.0.2,6,37576,80,12,0.11250710487365723,2018-08-02 11:31:13.778442,364.5,775.8659141028601,66,2882,297.1666666666667,3566,59.833333333333336,198,4989.5,10595.35799694061
10.0.0.2,10.128.0.2,6,37577,80,10,0.11152291297912598,2018-08-02 11:31:13.779433,431.0,1011.8501865394896,66,3459,363.4,3634,59.6,166,5933.4,11374.007044133567
10.0.0.2,10.128.0.2,6,37578,80,10,0.10840988159179688,2018-08-02 11:31:13.780059,424.6,1012.8161926035742,66,3459,357.0,3570,59.6,166,5933.4,11374.007044133567
10.0.0.2,10.128.0.2,6,37579,80,12,0.10756421089172363,2018-08-02 11:31:13.782446,368.9166666666667,637.2330105402749,66,2051,301.5833333333333,3619,59.416666666666664,198,4984.416666666667,10597.619877896586
10.0.0.2,10.128.0.2,6,37580,80,12,0.11014389991760254,2018-08-02 11:31:13.782470,365.25,637.7913876548246,66,2051,297.9166666666667,3575,59.416666666666664,198,4984.416666666667,10597.619877896586
10.0.0.2,10.128.0.2,6,37581,80,12,0.06349396705627441,2018-08-02 11:31:14.440635,371.0833333333333,637.0119646094221,66,2051,303.75,3645,59.833333333333336,198,4984.416666666667,10597.619877896586
10.0.0.2,10.128.0.2,6,37582,80,12,0.06426191329956055,2018-08-02 11:31:14.869673,365.25,637.7913876548246,66,2051,297.9166666666667,3575,59.416666666666664,198,4984.416666666667,10597.619877896586
10.0.0.2,10.128.0.2,6,37583,80,12,0.0632169246673584,2018-08-02 11:31:14.870446,364.5,637.9341005673444,66,2051,297.1666666666667,3566,59.416666666666664,198,4984.416666666667,10597.619877896586
10.0.0.2,10.128.0.2,6,37584,80,12,0.06352090835571289,2018-08-02 11:31:14.870847,363.1666666666667,638.2116724793499,66,2051,295.8333333333333,3550,59.416666666666664,198,4984.416666666667,10597.619877896586
10.0.0.2,10.128.0.2,6,37585,80,10,0.0655968189239502,2018-08-02 11:31:14.871750,429.5,1012.0439960792219,66,3459,361.9,3619,59.6,166,5933.4,11374.007044133567
10.0.0.2,10.128.0.2,6,37586,80,14,0.06433391571044922,2018-08-02 11:31:14.872064,324.2142857142857,493.3107074467699,66,1474,257.07142857142856,3599,59.714285714285715,230,4310.928571428572,9949.220877351478
10.0.0.2,10.128.0.2,6,37587,80,10,0.06361103057861328,2018-08-02 11:31:14.872846,422.2,1013.272006916208,66,3459,354.6,3546,59.6,166,5933.4,11374.007044133567
10.0.0.2,10.128.0.2,6,37588,80,10,0.06412005424499512,2018-08-02 11:31:14.873195,431.0,1011.8501865394896,66,3459,363.4,3634,60.0,166,5933.4,11374.007044133567
10.0.0.2,10.128.0.2,6,37589,80,10,0.06370306015014648,2018-08-02 11:31:14.873951,425.1,1012.7276484820587,66,3459,357.5,3575,60.0,166,5933.4,11374.007044133567
10.0.0.2,10.128.0.2,6,37590,80,12,0.06444406509399414,2018-08-02 11:31:14.874269,366.9166666666667,637.5088833803721,66,2051,299.5833333333333,3595,59.416666666666664,198,4984.416666666667,10597.619877896586
