src_ip,dst_ip,protocol,src_port,dst_port,packet_count,flow_duration,timestamp,packet_length_mean,packet_length_std,packet_length_min,packet_length_max,payload_length_mean,payload_length_total,ttl_mean,tcp_flags_sum,tcp_window_size_mean,tcp_window_size_std,prediction
10.10.10.10,10.10.10.30,6,102,51092,12,66.01568388938904,2015-10-20 15:34:27.071563,60.0,0.0,60,60,0.6666666666666666,8,54.5,200.0,16850.666666666668,21311.568397364743,Benign
10.10.10.30,10.10.10.10,6,51122,102,6,35.13571619987488,2015-10-20 15:34:27.521206,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.10,10.10.10.30,6,102,51063,5,35.08851599693298,2015-10-20 15:34:27.569186,60.0,0.0,60,60,0.4,2,88.8,84.0,28972.8,28950.49992245384,Benign
10.10.10.10,10.10.10.30,6,102,51093,12,66.01342701911926,2015-10-20 15:34:28.075093,60.0,0.0,60,60,0.6666666666666666,8,54.5,200.0,16850.666666666668,21311.568397364743,Benign
10.10.10.30,10.10.10.10,6,51123,102,6,34.24777793884277,2015-10-20 15:34:28.409877,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.10,10.10.10.30,6,102,51064,5,33.585988998413086,2015-10-20 15:34:29.071146,60.0,0.0,60,60,0.4,2,88.8,84.0,28972.8,28950.49992245384,Benign
10.10.10.10,10.10.10.30,6,102,51094,12,66.01340699195862,2015-10-20 15:34:29.076502,60.0,0.0,60,60,0.6666666666666666,8,54.5,200.0,16850.666666666668,21311.568397364743,Benign
10.10.10.30,10.10.10.10,6,51124,102,6,33.12433910369873,2015-10-20 15:34:29.533643,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.10,10.10.10.30,6,102,51065,5,33.08782720565796,2015-10-20 15:34:29.569095,60.0,0.0,60,60,0.4,2,88.8,84.0,28972.8,28950.49992245384,Benign
10.10.10.10,10.10.10.30,6,102,51095,5,32.583399057388306,2015-10-20 15:34:30.074902,60.0,0.0,60,60,0.4,2,88.8,84.0,28972.8,28950.49992245384,Benign
10.10.10.30,10.10.10.10,6,51125,102,6,32.234801054000854,2015-10-20 15:34:30.422854,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.10,10.10.10.30,6,102,51066,12,66.01550793647766,2015-10-20 15:34:31.071429,60.0,0.0,60,60,0.6666666666666666,8,54.5,200.0,16850.666666666668,21311.568397364743,Benign
10.10.10.10,10.10.10.30,6,102,51096,5,31.580482959747314,2015-10-20 15:34:31.076858,60.0,0.0,60,60,0.4,2,88.8,84.0,28972.8,28950.49992245384,Benign
10.10.10.30,10.10.10.10,6,51126,102,6,31.110851049423218,2015-10-20 15:34:31.546071,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.10,10.10.10.30,6,102,51067,12,66.01794695854187,2015-10-20 15:34:32.070184,60.0,0.0,60,60,0.6666666666666666,8,54.5,200.0,16850.666666666668,21311.568397364743,Benign
10.10.10.10,10.10.10.30,6,102,51097,5,30.586647033691406,2015-10-20 15:34:32.070275,60.0,0.0,60,60,0.4,2,88.8,84.0,28972.8,28950.49992245384,Benign
192.168.89.2,8.8.8.8,17,4075,53,1,0.0,2015-10-20 15:34:32.384228,69.0,0.0,69,69,27.0,27,64.0,,,,Benign
10.10.10.30,10.10.10.10,6,51127,102,13,65.65303897857666,2015-10-20 15:34:32.435183,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.10,10.10.10.30,6,102,51068,3,29.58359408378601,2015-10-20 15:34:33.074707,60.0,0.0,60,60,0.3333333333333333,1,95.33333333333333,52.0,24144.0,28548.72008806466,Benign
10.10.10.10,10.10.10.30,6,102,51098,10,36.005587100982666,2015-10-20 15:34:33.076408,60.0,0.0,60,60,0.7,7,49.6,168.0,12977.6,17261.134071665165,Benign
10.10.10.30,10.10.10.10,6,51128,102,11,35.52354693412781,2015-10-20 15:34:33.558535,60.54545454545455,1.7248787237282068,60,66,0.5454545454545454,6,56.72727272727273,172.0,12542.545454545454,16515.24767856351,Benign
10.10.10.10,10.10.10.30,6,102,51069,3,28.584139108657837,2015-10-20 15:34:34.072914,60.0,0.0,60,60,0.3333333333333333,1,95.33333333333333,52.0,24144.0,28548.72008806466,Benign
10.10.10.10,10.10.10.30,6,102,51099,3,28.58406901359558,2015-10-20 15:34:34.072914,60.0,0.0,60,60,0.3333333333333333,1,95.33333333333333,52.0,24144.0,28548.72008806466,Benign
10.10.10.30,10.10.10.10,6,51129,102,4,28.208996057510376,2015-10-20 15:34:34.447727,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.10,10.10.10.30,6,102,51070,10,36.007503032684326,2015-10-20 15:34:35.071572,60.0,0.0,60,60,0.7,7,49.6,168.0,12977.6,17261.134071665165,Benign
10.10.10.10,10.10.10.30,6,102,51100,10,36.00027298927307,2015-10-20 15:34:35.079172,60.0,0.0,60,60,0.7,7,49.6,168.0,12977.6,17261.134071665165,Benign
10.10.10.30,10.10.10.10,6,51130,102,11,36.00559401512146,2015-10-20 15:34:35.570936,60.54545454545455,1.7248787237282068,60,66,0.5454545454545454,6,56.72727272727273,172.0,12542.545454545454,16515.24767856351,Benign
10.10.10.10,10.10.10.30,6,102,51071,10,36.00813603401184,2015-10-20 15:34:36.075397,60.0,0.0,60,60,0.7,7,49.6,168.0,12977.6,17261.134071665165,Benign
10.10.10.10,10.10.10.30,6,102,51101,3,26.58194398880005,2015-10-20 15:34:36.075397,60.0,0.0,60,60,0.3333333333333333,1,95.33333333333333,52.0,24144.0,28548.72008806466,Benign
10.10.10.30,10.10.10.10,6,51131,102,4,26.19879412651062,2015-10-20 15:34:36.459507,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
192.168.88.52,192.168.88.1,17,52545,192,17,10668.597613096237,2015-10-20 15:34:36.712808,60.0,0.0,60,60,4.0,68,64.0,,,,Benign
10.10.10.10,10.10.10.30,6,102,51072,3,25.585716009140015,2015-10-20 15:34:37.071935,60.0,0.0,60,60,0.3333333333333333,1,95.33333333333333,52.0,24144.0,28548.72008806466,Benign
10.10.10.10,10.10.10.30,6,102,51102,10,36.003278970718384,2015-10-20 15:34:37.079420,60.0,0.0,60,60,0.7,7,49.6,168.0,12977.6,17261.134071665165,Benign
10.10.10.30,10.10.10.10,6,51132,102,11,35.996530055999756,2015-10-20 15:34:37.583085,60.54545454545455,1.7248787237282068,60,66,0.5454545454545454,6,56.72727272727273,172.0,12542.545454545454,16515.24767856351,Benign
10.10.10.10,10.10.10.30,6,102,51073,10,36.01440691947937,2015-10-20 15:34:38.073187,60.0,0.0,60,60,0.7,7,49.6,168.0,12977.6,17261.134071665165,Benign
10.10.10.10,10.10.10.30,6,102,51103,3,24.58353590965271,2015-10-20 15:34:38.073187,60.0,0.0,60,60,0.3333333333333333,1,95.33333333333333,52.0,24144.0,28548.72008806466,Benign
10.10.10.30,10.10.10.10,6,51133,102,11,35.617406129837036,2015-10-20 15:34:38.472611,60.54545454545455,1.7248787237282068,60,66,0.5454545454545454,6,56.72727272727273,172.0,12542.545454545454,16515.24767856351,Benign
10.10.10.10,10.10.10.30,6,102,49909,524,7253.567572116852,2015-10-20 15:34:39.074879,61.717557251908396,6.749356553058226,60,94,2.5801526717557253,1352,80.30916030534351,8676.0,36622.18702290076,27820.27195091805,Benign
10.10.10.10,10.10.10.30,6,102,51074,10,36.00887680053711,2015-10-20 15:34:39.077135,60.0,0.0,60,60,0.7,7,49.6,168.0,12977.6,17261.134071665165,Benign
10.10.10.10,10.10.10.30,6,102,51104,3,23.580519914627075,2015-10-20 15:34:39.077135,60.0,0.0,60,60,0.3333333333333333,1,95.33333333333333,52.0,24144.0,28548.72008806466,Benign
10.10.10.30,10.10.10.10,6,51134,102,4,23.061832904815674,2015-10-20 15:34:39.595802,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.10,10.10.10.30,6,102,51075,3,22.583449125289917,2015-10-20 15:34:40.073473,60.0,0.0,60,60,0.3333333333333333,1,95.33333333333333,52.0,24144.0,28548.72008806466,Benign
10.10.10.10,10.10.10.30,6,102,51105,3,22.579435110092163,2015-10-20 15:34:40.078866,60.0,0.0,60,60,0.3333333333333333,1,95.33333333333333,52.0,24144.0,28548.72008806466,Benign
10.10.10.30,10.10.10.10,6,51135,102,11,35.60784196853638,2015-10-20 15:34:40.485029,60.54545454545455,1.7248787237282068,60,66,0.5454545454545454,6,56.72727272727273,172.0,12542.545454545454,16515.24767856351,Benign
10.10.10.10,10.10.10.30,6,102,51076,10,36.01177501678467,2015-10-20 15:34:41.074719,60.0,0.0,60,60,0.7,7,49.6,168.0,12977.6,17261.134071665165,Benign
10.10.10.30,10.10.10.10,6,51136,102,4,21.050166845321655,2015-10-20 15:34:41.608256,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
192.168.89.2,8.8.8.8,17,23634,53,1,0.0,2015-10-20 15:34:42.322345,69.0,0.0,69,69,27.0,27,64.0,,,,Benign
10.10.10.30,10.10.10.10,6,51137,102,4,20.15925693511963,2015-10-20 15:34:42.497466,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,51138,102,4,19.03624701499939,2015-10-20 15:34:43.620675,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,51139,102,4,18.147897958755493,2015-10-20 15:34:44.509939,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,51140,102,4,17.025310039520264,2015-10-20 15:34:45.633113,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,51141,102,4,16.134589195251465,2015-10-20 15:34:46.522333,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,51142,102,11,35.945037841796875,2015-10-20 15:34:47.645559,60.54545454545455,1.7248787237282068,60,66,0.5454545454545454,6,56.72727272727273,172.0,12542.545454545454,16515.24767856351,Benign
10.10.10.30,10.10.10.10,6,51143,102,4,14.122143030166626,2015-10-20 15:34:48.534779,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,51144,102,11,35.93245196342468,2015-10-20 15:34:49.658013,60.54545454545455,1.7248787237282068,60,66,0.5454545454545454,6,56.72727272727273,172.0,12542.545454545454,16515.24767856351,Benign
10.10.10.30,10.10.10.10,6,51145,102,4,12.110712051391602,2015-10-20 15:34:50.547189,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,51146,102,11,35.919842004776,2015-10-20 15:34:51.670432,60.54545454545455,1.7248787237282068,60,66,0.5454545454545454,6,56.72727272727273,172.0,12542.545454545454,16515.24767856351,Benign
192.168.89.2,8.8.8.8,17,10735,53,1,0.0,2015-10-20 15:34:52.112326,69.0,0.0,69,69,27.0,27,64.0,,,,Benign
10.10.10.30,10.10.10.10,6,51147,102,4,10.097243070602417,2015-10-20 15:34:52.559679,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,51148,102,11,35.90862798690796,2015-10-20 15:34:53.682860,60.54545454545455,1.7248787237282068,60,66,0.5454545454545454,6,56.72727272727273,172.0,12542.545454545454,16515.24767856351,Benign
10.10.10.30,10.10.10.10,6,51149,102,11,36.01829814910889,2015-10-20 15:34:54.571864,60.54545454545455,1.7248787237282068,60,66,0.5454545454545454,6,56.72727272727273,172.0,12542.545454545454,16515.24767856351,Benign
10.10.10.30,10.10.10.10,6,51150,102,4,6.962317943572998,2015-10-20 15:34:55.695317,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,51151,102,4,6.072699069976807,2015-10-20 15:34:56.584509,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,51152,102,4,0.020540952682495117,2015-10-20 15:34:57.707735,61.5,2.598076211353316,60,66,0.0,0,79.0,56.0,22204.0,24269.49591565511,Benign
10.10.10.30,10.10.10.10,6,51153,102,4,0.023571014404296875,2015-10-20 15:34:58.596955,61.5,2.598076211353316,60,66,0.0,0,79.0,56.0,22204.0,24269.49591565511,Benign
10.10.10.30,10.10.10.10,6,51154,102,4,0.021378040313720703,2015-10-20 15:34:59.720020,61.5,2.598076211353316,60,66,0.0,0,79.0,56.0,22204.0,24269.49591565511,Benign
10.10.10.30,10.10.10.10,6,51155,102,4,0.02397894859313965,2015-10-20 15:35:00.609436,61.5,2.598076211353316,60,66,0.0,0,79.0,56.0,22204.0,24269.49591565511,Benign
10.10.10.30,10.10.10.10,6,51156,102,4,0.019131183624267578,2015-10-20 15:35:01.732601,61.5,2.598076211353316,60,66,0.0,0,79.0,56.0,22204.0,24269.49591565511,Benign
192.168.89.2,8.8.8.8,17,19474,53,1,0.0,2015-10-20 15:35:02.118678,69.0,0.0,69,69,27.0,27,64.0,,,,Benign
10.10.10.30,10.10.10.10,6,51157,102,4,0.01948094367980957,2015-10-20 15:35:02.621819,61.5,2.598076211353316,60,66,0.0,0,79.0,56.0,22204.0,24269.49591565511,Benign
10.10.10.30,10.10.10.10,6,51158,102,15,95.86741995811462,2015-10-20 15:35:03.744290,60.4,1.4966629547095762,60,66,0.5333333333333333,8,62.666666666666664,236.0,18855.466666666667,22782.45078378434,Benign
10.10.10.30,10.10.10.10,6,51159,102,8,87.35204410552979,2015-10-20 15:35:04.633492,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,51160,102,15,95.85779595375061,2015-10-20 15:35:05.756710,60.4,1.4966629547095762,60,66,0.5333333333333333,8,62.666666666666664,236.0,18855.466666666667,22782.45078378434,Benign
10.10.10.30,10.10.10.10,6,51161,102,15,95.96764183044434,2015-10-20 15:35:06.645930,60.4,1.4966629547095762,60,66,0.5333333333333333,8,62.666666666666664,236.0,18855.466666666667,22782.45078378434,Benign
10.10.10.30,10.10.10.10,6,51162,102,8,84.21611905097961,2015-10-20 15:35:07.769146,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,51163,102,8,83.32687211036682,2015-10-20 15:35:08.658393,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,51164,102,8,82.20416617393494,2015-10-20 15:35:09.781566,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,51165,102,15,95.9431848526001,2015-10-20 15:35:10.670803,60.4,1.4966629547095762,60,66,0.5333333333333333,8,62.666666666666664,236.0,18855.466666666667,22782.45078378434,Benign
10.10.10.30,10.10.10.10,6,51166,102,8,80.19096517562866,2015-10-20 15:35:11.794767,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
192.168.89.2,8.8.8.8,17,47198,53,1,0.0,2015-10-20 15:35:12.116766,69.0,0.0,69,69,27.0,27,64.0,,,,Benign
10.10.10.30,10.10.10.10,6,51167,102,8,79.30127692222595,2015-10-20 15:35:12.683988,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,51168,102,8,78.17805004119873,2015-10-20 15:35:13.807215,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,51169,102,15,95.92020010948181,2015-10-20 15:35:14.696415,60.4,1.4966629547095762,60,66,0.5333333333333333,8,62.666666666666664,236.0,18855.466666666667,22782.45078378434,Benign
10.10.10.30,10.10.10.10,6,51170,102,15,95.79563403129578,2015-10-20 15:35:15.819651,60.4,1.4966629547095762,60,66,0.5333333333333333,8,62.666666666666664,236.0,18855.466666666667,22782.45078378434,Benign
10.10.10.30,10.10.10.10,6,51171,102,8,75.27686309814453,2015-10-20 15:35:16.708673,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,51172,102,8,74.15448904037476,2015-10-20 15:35:17.832071,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,51173,102,15,95.8955750465393,2015-10-20 15:35:18.721282,60.4,1.4966629547095762,60,66,0.5333333333333333,8,62.666666666666664,236.0,18855.466666666667,22782.45078378434,Benign
10.10.10.30,10.10.10.10,6,51174,102,8,72.14393091201782,2015-10-20 15:35:19.844516,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,51175,102,8,71.25151896476746,2015-10-20 15:35:20.733746,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,51176,102,8,70.12936997413635,2015-10-20 15:35:21.856729,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
192.168.89.2,8.8.8.8,17,12240,53,1,0.0,2015-10-20 15:35:22.114875,69.0,0.0,69,69,27.0,27,64.0,,,,Benign
10.10.10.30,10.10.10.10,6,51177,102,8,69.24000000953674,2015-10-20 15:35:22.746165,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,51178,102,8,68.11702585220337,2015-10-20 15:35:23.869373,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,51179,102,8,67.22778797149658,2015-10-20 15:35:24.758611,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,51180,102,8,66.10517597198486,2015-10-20 15:35:25.881099,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,51181,102,8,65.21581602096558,2015-10-20 15:35:26.770283,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,51182,102,8,64.09179210662842,2015-10-20 15:35:27.893473,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,51183,102,8,63.20574593544006,2015-10-20 15:35:28.782701,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,51184,102,15,95.71315383911133,2015-10-20 15:35:29.905929,60.4,1.4966629547095762,60,66,0.5333333333333333,8,62.666666666666664,236.0,18855.466666666667,22782.45078378434,Benign
10.10.10.30,10.10.10.10,6,51185,102,8,61.19144892692566,2015-10-20 15:35:30.795175,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,51186,102,8,60.066916942596436,2015-10-20 15:35:31.918348,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
192.168.89.2,8.8.8.8,17,17548,53,1,0.0,2015-10-20 15:35:32.113057,69.0,0.0,69,69,27.0,27,64.0,,,,Benign
10.10.10.30,10.10.10.10,6,51187,102,13,65.80824303627014,2015-10-20 15:35:32.807576,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,51188,102,6,58.05452799797058,2015-10-20 15:35:33.931550,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,51189,102,13,65.79236698150635,2015-10-20 15:35:34.820768,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,51190,102,6,56.04139590263367,2015-10-20 15:35:35.944004,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,51191,102,13,65.78052091598511,2015-10-20 15:35:36.833215,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,51192,102,13,65.65611004829407,2015-10-20 15:35:37.956433,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,51193,102,6,53.13980507850647,2015-10-20 15:35:38.845435,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,51194,102,6,52.0165479183197,2015-10-20 15:35:39.968852,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,51195,102,6,51.127599000930786,2015-10-20 15:35:40.858133,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,51196,102,6,50.00430107116699,2015-10-20 15:35:41.981297,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
192.168.89.2,8.8.8.8,17,26750,53,1,0.0,2015-10-20 15:35:42.111154,69.0,0.0,69,69,27.0,27,64.0,,,,Benign
10.10.10.30,10.10.10.10,6,51197,102,6,49.11475610733032,2015-10-20 15:35:42.870509,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,51198,102,6,47.99489998817444,2015-10-20 15:35:43.993547,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,51199,102,13,65.73375988006592,2015-10-20 15:35:44.882946,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,51200,102,6,45.979909896850586,2015-10-20 15:35:46.006189,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,51201,102,13,65.72390913963318,2015-10-20 15:35:46.895383,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,51202,102,6,43.96748995780945,2015-10-20 15:35:48.018609,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,51203,102,13,65.70915699005127,2015-10-20 15:35:48.907810,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,51204,102,13,65.58741211891174,2015-10-20 15:35:50.031010,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,51205,102,6,41.068191051483154,2015-10-20 15:35:50.920256,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,51206,102,6,39.94499087333679,2015-10-20 15:35:52.043456,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
192.168.89.2,8.8.8.8,17,24013,53,1,0.0,2015-10-20 15:35:52.109274,69.0,0.0,69,69,27.0,27,64.0,,,,Benign
10.10.10.30,10.10.10.10,6,51207,102,13,65.68307495117188,2015-10-20 15:35:52.932666,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,51208,102,13,65.56101393699646,2015-10-20 15:35:54.055875,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,51209,102,6,37.04015111923218,2015-10-20 15:35:54.945114,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,51210,102,13,65.55097317695618,2015-10-20 15:35:56.068348,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,51211,102,13,65.66047310829163,2015-10-20 15:35:56.957551,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,51212,102,6,33.90770697593689,2015-10-20 15:35:58.080740,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,51213,102,13,65.64896321296692,2015-10-20 15:35:58.969303,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,51214,102,13,66.02774214744568,2015-10-20 15:36:00.093196,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
